date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:24:01	438/438	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:42%20GMT	http://www.bop.gov/webimages/public/header/about.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/about.gif	(from )
13:24:05	610/610	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:43%20GMT	http://www.bop.gov/webimages/public/header/locator.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/locator.gif	(from )
13:24:06	29199/-1	---M--	200	added ('OK')	text/html	date:Mon,%2019%20May%202008%2017:22:23%20GMT	http://www.bop.gov/inmate_locator/index.jsp	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/inmate_locator/index.html	(from )
13:24:10	693/693	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:42%20GMT	http://www.bop.gov/webimages/public/header/facilities.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/facilities.gif	(from )
13:24:12	506/506	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:42%20GMT	http://www.bop.gov/webimages/public/header/careers.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/careers.gif	(from )
13:24:13	663/663	---M--	200	added ('OK')	image/gif	date:Mon,%2018%20Jul%202005%2014:41:03%20GMT	http://www.bop.gov/webimages/public/header/matters.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/matters.gif	(from )
13:24:18	597/597	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:43%20GMT	http://www.bop.gov/webimages/public/header/policy.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/policy.gif	(from )
13:24:21	656/656	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:42%20GMT	http://www.bop.gov/webimages/public/header/business.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/business.gif	(from )
13:24:23	747/747	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:43%20GMT	http://www.bop.gov/webimages/public/header/news.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/news.gif	(from )
13:24:24	447/447	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:44%20GMT	http://www.bop.gov/webimages/public/header/yellow_bar_middle.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/yellow_bar_middle.gif	(from )
13:24:27	516/516	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:43%20GMT	http://www.bop.gov/webimages/public/header/sitemap.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/sitemap.gif	(from )
13:24:29	731/731	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:44%20GMT	http://www.bop.gov/webimages/public/header/yellow_bar_end.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/yellow_bar_end.gif	(from )
13:24:30	544/544	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:42%20GMT	http://www.bop.gov/webimages/public/header/greybar_left.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/greybar_left.gif	(from )
13:24:31	1144/1144	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:42%20GMT	http://www.bop.gov/webimages/public/header/greybar_right.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/greybar_right.gif	(from )
13:24:35	1142/1142	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:40%20GMT	http://www.bop.gov/webimages/public/banners/bar_locator.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/banners/bar_locator.gif	(from )
13:24:38	5424/5424	---M--	200	added ('OK')	image/gif	date:Wed,%2023%20Mar%202005%2016:48:16%20GMT	http://www.bop.gov/webimages/bgimages/BOP_print_logo.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/bgimages/BOP_print_logo.gif	(from )
