name,path,bytes,modified,mod_year,extension,category,mimetype,folder1,folder2
WordDocument,Tristani/Statements/2000/stgt019,12554,2016-04-06T19:33:04,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt019,5551,2016-04-06T19:33:04,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/2000/stgt019,4096,2016-04-06T19:33:04,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt019,4096,2016-04-06T19:33:04,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt019,4096,2016-04-06T19:33:04,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/2000/stgt021,10556,2016-04-06T19:33:04,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt021,4096,2016-04-06T19:33:04,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt021,4096,2016-04-06T19:33:05,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt021,8225,2016-04-06T19:33:04,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt021,5752,2016-04-06T19:33:04,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt021,106,2016-04-06T19:33:04,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt056,12833,2016-04-06T19:33:17,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt056,4096,2016-04-06T19:33:17,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt056,4096,2016-04-06T19:33:17,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt056,8057,2016-04-06T19:33:17,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/2000/stgt056,10556,2016-04-06T19:33:17,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt056,106,2016-04-06T19:33:17,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt058,106,2016-04-06T19:33:18,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt058,4096,2016-04-06T19:33:18,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt058,4096,2016-04-06T19:33:18,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt058,9261,2016-04-06T19:33:18,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt058,4096,2016-04-06T19:33:18,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt025,4096,2016-04-06T19:33:06,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt025,4942,2016-04-06T19:33:06,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt025,106,2016-04-06T19:33:06,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt025,4096,2016-04-06T19:33:06,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt025,15390,2016-04-06T19:33:06,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt052,4096,2016-04-06T19:33:16,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt052,106,2016-04-06T19:33:16,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt052,4096,2016-04-06T19:33:16,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt052,4096,2016-04-06T19:33:16,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt052,7710,2016-04-06T19:33:16,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt060,4096,2016-04-06T19:33:19,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt060,4096,2016-04-06T19:33:19,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt060,106,2016-04-06T19:33:19,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt060,4096,2016-04-06T19:33:18,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt060,8222,2016-04-06T19:33:18,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt017,8737,2016-04-06T19:33:03,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/2000/stgt017,10556,2016-04-06T19:33:03,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt017,106,2016-04-06T19:33:03,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt017,4096,2016-04-06T19:33:03,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt017,4096,2016-04-06T19:33:03,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt017,5941,2016-04-06T19:33:03,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt036,4096,2016-04-06T19:33:10,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt036,106,2016-04-06T19:33:10,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt036,8222,2016-04-06T19:33:10,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt036,4096,2016-04-06T19:33:10,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt036,4096,2016-04-06T19:33:10,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt041,6689,2016-04-06T19:33:11,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt041,4096,2016-04-06T19:33:12,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt041,4096,2016-04-06T19:33:12,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt041,4096,2016-04-06T19:33:11,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt041,106,2016-04-06T19:33:11,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt004,4139,2016-04-06T19:32:58,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt004,4096,2016-04-06T19:32:58,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt004,106,2016-04-06T19:32:58,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt004,4096,2016-04-06T19:32:58,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt004,10273,2016-04-06T19:32:58,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt003,4765,2016-04-06T19:32:58,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt003,4096,2016-04-06T19:32:58,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt003,4096,2016-04-06T19:32:58,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt003,8222,2016-04-06T19:32:58,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt003,106,2016-04-06T19:32:58,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt009,4096,2016-04-06T19:33:00,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt009,106,2016-04-06T19:33:00,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/2000/stgt009,10556,2016-04-06T19:33:00,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt009,4096,2016-04-06T19:33:00,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt009,5123,2016-04-06T19:33:00,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt009,6177,2016-04-06T19:33:00,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt046,4096,2016-04-06T19:33:13,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt046,106,2016-04-06T19:33:13,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt046,4096,2016-04-06T19:33:13,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt046,9249,2016-04-06T19:33:13,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt046,4096,2016-04-06T19:33:13,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt031,11046,2016-04-06T19:33:08,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt031,4096,2016-04-06T19:33:08,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt031,4099,2016-04-06T19:33:08,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt031,106,2016-04-06T19:33:08,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt031,4096,2016-04-06T19:33:08,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt010,5201,2016-04-06T19:33:00,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/2000/stgt010,10556,2016-04-06T19:33:00,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt010,106,2016-04-06T19:33:00,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt010,4096,2016-04-06T19:33:00,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt010,4096,2016-04-06T19:33:00,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt010,6177,2016-04-06T19:33:00,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/2000/stgt028,10556,2016-04-06T19:33:07,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt028,106,2016-04-06T19:33:07,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt028,5195,2016-04-06T19:33:07,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt028,4096,2016-04-06T19:33:07,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt028,4096,2016-04-06T19:33:07,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt028,7201,2016-04-06T19:33:07,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt055,106,2016-04-06T19:33:17,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt055,4096,2016-04-06T19:33:17,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt055,4096,2016-04-06T19:33:17,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt055,4096,2016-04-06T19:33:17,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt055,5677,2016-04-06T19:33:17,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/2000/stgt022,4096,2016-04-06T19:33:05,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/2000/stgt022,10556,2016-04-06T19:33:05,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/2000/stgt022,106,2016-04-06T19:33:05,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/2000/stgt022,4679,2016-04-06T19:33:05,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/2000/stgt022,4096,2016-04-06T19:33:05,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/2000/stgt022,6177,2016-04-06T19:33:05,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/stgt912,4096,2016-04-06T19:34:01,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/stgt912,4096,2016-04-06T19:34:01,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/stgt912,6174,2016-04-06T19:34:01,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/stgt912,106,2016-04-06T19:34:01,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/stgt912,4096,2016-04-06T19:34:01,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/stgt927,5665,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/stgt927,4681,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/stgt927,4096,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/stgt927,4096,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/stgt927,10556,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/stgt927,106,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/stgt906,4096,2016-04-06T19:34:00,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/stgt906,106,2016-04-06T19:34:00,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/stgt906,7198,2016-04-06T19:34:00,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/stgt906,4096,2016-04-06T19:34:00,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/stgt906,4096,2016-04-06T19:34:00,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/stgt934,6689,2016-04-06T19:34:05,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/stgt934,10556,2016-04-06T19:34:05,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/stgt934,106,2016-04-06T19:34:05,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/stgt934,4096,2016-04-06T19:34:05,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/stgt934,5427,2016-04-06T19:34:05,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/stgt934,4096,2016-04-06T19:34:05,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/stgt936,4096,2016-04-06T19:34:06,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/stgt936,7198,2016-04-06T19:34:06,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/stgt936,4096,2016-04-06T19:34:06,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/stgt936,106,2016-04-06T19:34:06,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/stgt936,6250,2016-04-06T19:34:06,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/stgt925,10556,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/stgt925,5583,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/stgt925,106,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/stgt925,9761,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/stgt925,4096,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/stgt925,4096,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/stgt928,4096,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/stgt928,5662,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/stgt928,4096,2016-04-06T19:34:04,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/stgt928,106,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/stgt928,4096,2016-04-06T19:34:03,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/stgt931,106,2016-04-06T19:34:04,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/stgt931,10270,2016-04-06T19:34:04,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/stgt931,4096,2016-04-06T19:34:04,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/stgt931,4096,2016-04-06T19:34:04,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/stgt931,4096,2016-04-06T19:34:04,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/stgt909,4096,2016-04-06T19:34:00,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/stgt909,106,2016-04-06T19:34:00,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/stgt909,4096,2016-04-06T19:34:00,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/stgt909,8498,2016-04-06T19:34:00,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/stgt909,4861,2016-04-06T19:34:00,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/stgt909,4096,2016-04-06T19:34:00,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/stgt935,4096,2016-04-06T19:34:06,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/stgt935,13621,2016-04-06T19:34:05,2016,,application,application/octet-stream,Tristani,Statements
Data,Tristani/Statements/stgt935,4096,2016-04-06T19:34:05,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/stgt935,6537,2016-04-06T19:34:05,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/stgt935,4096,2016-04-06T19:34:06,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/stgt935,106,2016-04-06T19:34:06,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/stgt913,106,2016-04-06T19:34:01,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/stgt913,4096,2016-04-06T19:34:01,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/stgt913,4096,2016-04-06T19:34:01,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/stgt913,4096,2016-04-06T19:34:01,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/stgt913,6174,2016-04-06T19:34:01,2016,,application,application/octet-stream,Tristani,Statements
[5]SummaryInformation,Tristani/Statements/stgt919,4096,2016-04-06T19:34:02,2016,,application,application/octet-stream,Tristani,Statements
[5]DocumentSummaryInformation,Tristani/Statements/stgt919,4096,2016-04-06T19:34:02,2016,,application,application/octet-stream,Tristani,Statements
1Table,Tristani/Statements/stgt919,4096,2016-04-06T19:34:02,2016,,application,application/octet-stream,Tristani,Statements
WordDocument,Tristani/Statements/stgt919,6174,2016-04-06T19:34:02,2016,,application,application/octet-stream,Tristani,Statements
[1]CompObj,Tristani/Statements/stgt919,106,2016-04-06T19:34:02,2016,,application,application/octet-stream,Tristani,Statements
stgt110.doc,Tristani/Statements/2001,31232,2016-04-06T19:33:52,2016,doc,application,application/msword,Tristani,Statements
stgt133.html,Tristani/Statements/2001,8370,2016-04-06T19:33:55,2016,html,text,text/html,Tristani,Statements
stgt117.doc,Tristani/Statements/2001,52736,2016-04-06T19:33:53,2016,doc,application,application/msword,Tristani,Statements
stgt149.html,Tristani/Statements/2001,12167,2016-04-06T19:33:58,2016,html,text,text/html,Tristani,Statements
stgt102.html,Tristani/Statements/2001,3341,2016-04-06T19:33:50,2016,html,text,text/html,Tristani,Statements
stgt119.doc,Tristani/Statements/2001,52736,2016-04-06T19:33:53,2016,doc,application,application/msword,Tristani,Statements
stgt104.txt,Tristani/Statements/2001,1155,2016-04-06T19:33:51,2016,txt,text,text/plain,Tristani,Statements
stgt151.html,Tristani/Statements/2001,3653,2016-04-06T19:33:59,2016,html,text,text/html,Tristani,Statements
stgt103.txt,Tristani/Statements/2001,859,2016-04-06T19:33:51,2016,txt,text,text/plain,Tristani,Statements
stgt106.html,Tristani/Statements/2001,1414,2016-04-06T19:33:51,2016,html,text,text/html,Tristani,Statements
stgt136.txt,Tristani/Statements/2001,5506,2016-04-06T19:33:56,2016,txt,text,text/plain,Tristani,Statements
stgt0101.txt,Tristani/Statements/2001,1716,2016-04-06T19:33:50,2016,txt,text,text/plain,Tristani,Statements
stgt119a.html,Tristani/Statements/2001,3086,2016-04-06T19:33:53,2016,html,text,text/html,Tristani,Statements
stgt131.txt,Tristani/Statements/2001,1132,2016-04-06T19:33:55,2016,txt,text,text/plain,Tristani,Statements
stgt150.doc,Tristani/Statements/2001,23552,2016-04-06T19:33:58,2016,doc,application,application/msword,Tristani,Statements
stgt137.html,Tristani/Statements/2001,4450,2016-04-06T19:33:56,2016,html,text,text/html,Tristani,Statements
stgt122.doc,Tristani/Statements/2001,35328,2016-04-06T19:33:54,2016,doc,application,application/msword,Tristani,Statements
stgt155.html,Tristani/Statements/2001,5843,2016-04-06T19:33:59,2016,html,text,text/html,Tristani,Statements
stgt143.txt,Tristani/Statements/2001,3221,2016-04-06T19:33:57,2016,txt,text,text/plain,Tristani,Statements
stgt144.txt,Tristani/Statements/2001,2818,2016-04-06T19:33:57,2016,txt,text,text/plain,Tristani,Statements
stgt125.doc,Tristani/Statements/2001,24064,2016-04-06T19:33:54,2016,doc,application,application/msword,Tristani,Statements
stgt138.txt,Tristani/Statements/2001,3241,2016-04-06T19:33:56,2016,txt,text,text/plain,Tristani,Statements
stgt155.txt,Tristani/Statements/2001,5849,2016-04-06T19:33:59,2016,txt,text,text/plain,Tristani,Statements
stgt148.doc,Tristani/Statements/2001,36864,2016-04-06T19:33:58,2016,doc,application,application/msword,Tristani,Statements
stgt123.html,Tristani/Statements/2001,7894,2016-04-06T19:33:54,2016,html,text,text/html,Tristani,Statements
stgt129.txt,Tristani/Statements/2001,11486,2016-04-06T19:33:55,2016,txt,text,text/plain,Tristani,Statements
stgt133.doc,Tristani/Statements/2001,29184,2016-04-06T19:33:55,2016,doc,application,application/msword,Tristani,Statements
stgt152.txt,Tristani/Statements/2001,1694,2016-04-06T19:33:59,2016,txt,text,text/plain,Tristani,Statements
stgt112.html,Tristani/Statements/2001,3991,2016-04-06T19:33:52,2016,html,text,text/html,Tristani,Statements
stgt120.txt,Tristani/Statements/2001,1111,2016-04-06T19:33:53,2016,txt,text,text/plain,Tristani,Statements
stgt133.pdf,Tristani/Statements/2001,12458,2016-04-06T19:33:55,2016,pdf,application,application/pdf,Tristani,Statements
stgt119a.txt,Tristani/Statements/2001,2051,2016-04-06T19:33:53,2016,txt,text,text/plain,Tristani,Statements
stgt141.html,Tristani/Statements/2001,5516,2016-04-06T19:33:57,2016,html,text,text/html,Tristani,Statements
stgt146.doc,Tristani/Statements/2001,46080,2016-04-06T19:33:57,2016,doc,application,application/msword,Tristani,Statements
stgt127.txt,Tristani/Statements/2001,1091,2016-04-06T19:33:55,2016,txt,text,text/plain,Tristani,Statements
stgt134.pdf,Tristani/Statements/2001,105443,2016-04-06T19:33:56,2016,pdf,application,application/pdf,Tristani,Statements
stgt112.txt,Tristani/Statements/2001,1926,2016-04-06T19:33:52,2016,txt,text,text/plain,Tristani,Statements
stgt101.pdf,Tristani/Statements/2001,151605,2016-04-06T19:33:50,2016,pdf,application,application/pdf,Tristani,Statements
stgt116.html,Tristani/Statements/2001,12190,2016-04-06T19:33:53,2016,html,text,text/html,Tristani,Statements
stgt115.txt,Tristani/Statements/2001,1063,2016-04-06T19:33:52,2016,txt,text,text/plain,Tristani,Statements
stgt127.html,Tristani/Statements/2001,3799,2016-04-06T19:33:55,2016,html,text,text/html,Tristani,Statements
stgt108.doc,Tristani/Statements/2001,24064,2016-04-06T19:33:51,2016,doc,application,application/msword,Tristani,Statements
stgt145.html,Tristani/Statements/2001,7665,2016-04-06T19:33:57,2016,html,text,text/html,Tristani,Statements
stgt106.doc,Tristani/Statements/2001,20992,2016-04-06T19:33:51,2016,doc,application,application/msword,Tristani,Statements
stgt145a.pdf,Tristani/Statements/2001,73517,2016-04-06T19:33:57,2016,pdf,application,application/pdf,Tristani,Statements
stgt101.doc,Tristani/Statements/2001,35328,2016-04-06T19:33:50,2016,doc,application,application/msword,Tristani,Statements
stgt122.html,Tristani/Statements/2001,3051,2016-04-06T19:33:54,2016,html,text,text/html,Tristani,Statements
stgt145.txt,Tristani/Statements/2001,5116,2016-04-06T19:33:57,2016,txt,text,text/plain,Tristani,Statements
stgt124.doc,Tristani/Statements/2001,57856,2016-04-06T19:33:54,2016,doc,application,application/msword,Tristani,Statements
stgt139.txt,Tristani/Statements/2001,7228,2016-04-06T19:33:56,2016,txt,text,text/plain,Tristani,Statements
stgt113.html,Tristani/Statements/2001,4956,2016-04-06T19:33:52,2016,html,text,text/html,Tristani,Statements
stgt142.txt,Tristani/Statements/2001,5782,2016-04-06T19:33:57,2016,txt,text,text/plain,Tristani,Statements
stgt130.txt,Tristani/Statements/2001,4808,2016-04-06T19:33:55,2016,txt,text,text/plain,Tristani,Statements
stgt151.doc,Tristani/Statements/2001,22528,2016-04-06T19:33:59,2016,doc,application,application/msword,Tristani,Statements
stgt140.html,Tristani/Statements/2001,3019,2016-04-06T19:33:56,2016,html,text,text/html,Tristani,Statements
stgt137.txt,Tristani/Statements/2001,1826,2016-04-06T19:33:56,2016,txt,text,text/plain,Tristani,Statements
stgt117.html,Tristani/Statements/2001,15280,2016-04-06T19:33:53,2016,html,text,text/html,Tristani,Statements
stgt102.txt,Tristani/Statements/2001,1070,2016-04-06T19:33:51,2016,txt,text,text/plain,Tristani,Statements
stgt126.html,Tristani/Statements/2001,7389,2016-04-06T19:33:54,2016,html,text,text/html,Tristani,Statements
stgt118.doc,Tristani/Statements/2001,37888,2016-04-06T19:33:53,2016,doc,application,application/msword,Tristani,Statements
